year,dest_province,inflow,outflow,net_migration,partners,outflow_yoy_pct,inflow_yoy_pct,net_yoy_change
2017,BİTLİS,12989,19097,-6108,80,5.660064180590907,3.3251133561371438,-605.0
2018,BİTLİS,17602,17398,204,80,-8.896685343247634,35.51466625606283,6312.0
2019,BİTLİS,12385,19050,-6665,80,9.495344292447406,-29.63867742302011,-6869.0
2020,BİTLİS,12050,14223,-2173,80,-25.338582677165356,-2.7048849414614495,4492.0
2021,BİTLİS,14158,18814,-4656,80,32.278703508401875,17.493775933609967,-2483.0
2022,BİTLİS,15111,19885,-4774,80,5.692569363240141,6.731176719875687,-118.0
2023,BİTLİS,19286,19795,-509,80,-0.4526024641689719,27.628879624114887,4265.0
2008,DENİZLİ,22721,22120,601,80,,,
2009,DENİZLİ,20119,21706,-1587,80,-1.8716094032549702,-11.451960741164557,-2188.0
2010,DENİZLİ,21863,23468,-1605,80,8.117571178476002,8.668422883841153,-18.0
2011,DENİZLİ,23454,23853,-399,80,1.6405317879665926,7.2771348854228535,1206.0
2012,DENİZLİ,24446,21992,2454,80,-7.801953632666747,4.229555726102152,2853.0
2013,DENİZLİ,27088,24039,3049,80,9.307930156420507,10.807494068559276,595.0
2014,DENİZLİ,28279,24771,3508,80,3.045051790839892,4.396780862374494,459.0
2015,DENİZLİ,30185,24961,5224,80,0.7670259577732041,6.7399837335125,1716.0
2016,DENİZLİ,28170,24794,3376,80,-0.6690437081847689,-6.675501076693724,-1848.0
2017,DENİZLİ,28855,25466,3389,80,2.710333145115751,2.431664891728791,13.0
2018,DENİZLİ,28047,28906,-859,80,13.508207021126207,-2.80020793623289,-4248.0
2019,DENİZLİ,26235,27146,-911,80,-6.088701307686984,-6.460584019681248,-52.0
2020,DENİZLİ,22534,21370,1164,80,-21.277536285272237,-14.107108824089954,2075.0
2021,DENİZLİ,30589,27480,3109,80,28.591483387927006,35.745983846631745,1945.0
2022,DENİZLİ,29528,26478,3050,80,-3.646288209606985,-3.468567131975542,-59.0
2023,DENİZLİ,32655,29994,2661,80,13.27894856106957,10.589948523435378,-389.0
2008,DÜZCE,10723,8913,1810,80,,,
2009,DÜZCE,11752,9046,2706,80,1.4922024009873303,9.596195094656345,896.0
2010,DÜZCE,11820,10893,927,80,20.417864249392004,0.5786249149080991,-1779.0
2011,DÜZCE,11253,10679,574,80,-1.9645643991554218,-4.796954314720814,-353.0
2012,DÜZCE,10432,10579,-147,80,-0.9364172675344173,-7.295832222518439,-721.0
2013,DÜZCE,12367,11306,1061,80,6.872105113904903,18.54869631901841,1208.0
2014,DÜZCE,11980,12249,-269,80,8.340704050946401,-3.129295706315194,-1330.0
2015,DÜZCE,13434,12088,1346,80,-1.3143930116744196,12.136894824707856,1615.0
2016,DÜZCE,15958,11119,4839,80,-8.016214427531432,18.788149471490257,3493.0
2017,DÜZCE,15023,11387,3636,80,2.41028869502653,-5.859130216819153,-1203.0
2018,DÜZCE,17445,12790,4655,80,12.321067884429615,16.121946348931647,1019.0
2019,DÜZCE,15454,14798,656,80,15.699765441751378,-11.413012324448268,-3999.0
2020,DÜZCE,11757,10565,1192,80,-28.605216921205567,-23.922609033260002,536.0
2021,DÜZCE,16828,14191,2637,80,34.3208707998107,43.131751297099605,1445.0
2022,DÜZCE,17049,15220,1829,80,7.251074624762177,1.3132873781792176,-808.0
2023,DÜZCE,19891,16124,3767,80,5.9395532194481016,16.66959938999355,1938.0
2008,DİYARBAKIR,31677,47777,-16100,80,,,
2009,DİYARBAKIR,32384,43918,-11534,80,-8.07710823199448,2.2319032736686006,4566.0
2010,DİYARBAKIR,34810,44858,-10048,80,2.1403524750671643,7.491353754940722,1486.0
2011,DİYARBAKIR,36622,46834,-10212,80,4.405011369209499,5.2054007469118035,-164.0
2012,DİYARBAKIR,30789,47575,-16786,80,1.5821838835034407,-15.927584512041937,-6574.0
2013,DİYARBAKIR,35466,47949,-12483,80,0.7861271676300685,15.19049011010425,4303.0
2014,DİYARBAKIR,36920,48019,-11099,80,0.1459884460572658,4.099701122201549,1384.0
2015,DİYARBAKIR,36124,56025,-19901,80,16.672567108852743,-2.1560130010834233,-8802.0
2016,DİYARBAKIR,39177,55604,-16427,80,-0.751450245426144,8.451445022699588,3474.0
2017,DİYARBAKIR,40493,48983,-8490,80,-11.907416732609166,3.359113765729882,7937.0
2018,DİYARBAKIR,43836,50822,-6986,80,3.754363758855117,8.255747907045663,1504.0
2019,DİYARBAKIR,42329,49730,-7401,80,-2.148675770335684,-3.437813669130396,-415.0
2020,DİYARBAKIR,39101,42992,-3891,80,-13.549165493665793,-7.625977462259915,3510.0
2021,DİYARBAKIR,40414,60761,-20347,80,41.33094529214738,3.3579703843891417,-16456.0
2022,DİYARBAKIR,45963,59751,-13788,80,-1.6622504567074259,13.730390458751906,6559.0
2023,DİYARBAKIR,49440,63878,-14438,80,6.906997372428902,7.564780366816781,-650.0
2008,EDİRNE,11202,14249,-3047,80,,,
2009,EDİRNE,15183,12910,2273,80,-9.397150677240507,35.5382967327263,5320.0
2010,EDİRNE,14019,14830,-811,80,14.872192099147941,-7.666469077257454,-3084.0
2011,EDİRNE,14494,14588,-94,80,-1.6318273769386327,3.3882587916399087,717.0
2012,EDİRNE,14813,13675,1138,80,-6.2585686865917145,2.20091072167794,1232.0
2013,EDİRNE,16255,17000,-745,80,24.314442413162695,9.734692499831233,-1883.0
2014,EDİRNE,16431,17108,-677,80,0.6352941176470672,1.082743771147343,68.0
2015,EDİRNE,18779,17458,1321,80,2.0458265139116305,14.29006146917413,1998.0
2016,EDİRNE,16623,17190,-567,80,-1.535112842249975,-11.48090952659886,-1888.0
2017,EDİRNE,19125,15999,3126,80,-6.928446771378704,15.05143475906876,3693.0
2018,EDİRNE,18792,17162,1630,80,7.26920432527034,-1.7411764705882349,-1496.0
2019,EDİRNE,16864,16761,103,80,-2.3365575107796244,-10.259684972328653,-1527.0
2020,EDİRNE,12252,14264,-2012,80,-14.897679136089737,-27.348197343453506,-2115.0
2021,EDİRNE,19443,15822,3621,80,10.92260235558049,58.69245837414299,5633.0
2022,EDİRNE,19699,16197,3502,80,2.3701175578308753,1.3166692382862832,-119.0
2023,EDİRNE,22281,17181,5100,80,6.075199110946472,13.107264328138491,1598.0
2008,ELAZIĞ,15294,18813,-3519,80,,,
2009,ELAZIĞ,15900,18001,-2101,80,-4.316164354435759,3.9623381718320916,1418.0
2010,ELAZIĞ,15551,19438,-3887,80,7.9828898394533665,-2.19496855345912,-1786.0
2011,ELAZIĞ,16862,20054,-3192,80,3.169050313818289,8.430326024049894,695.0
2012,ELAZIĞ,17108,18344,-1236,80,-8.526977161663506,1.4589016723994819,1956.0
2013,ELAZIĞ,21433,21303,130,80,16.130614914958574,25.28057049333645,1366.0
2014,ELAZIĞ,19724,24162,-4438,80,13.42064497958033,-7.9736854383427485,-4568.0
2015,ELAZIĞ,22170,21699,471,80,-10.193692575117952,12.40113567227743,4909.0
2016,ELAZIĞ,18990,20519,-1529,80,-5.438038619291207,-14.343707713125841,-2000.0
2017,ELAZIĞ,20406,22054,-1648,80,7.480871387494514,7.456556082148502,-119.0
2018,ELAZIĞ,30152,24358,5794,80,10.447084429128495,47.760462609036544,7442.0
2019,ELAZIĞ,20343,29248,-8905,80,20.07553986369981,-32.53183868400106,-14699.0
2020,ELAZIĞ,15529,21166,-5637,80,-27.632658643326035,-23.664159661800134,3268.0
2021,ELAZIĞ,20800,22429,-1629,80,5.96711707455353,33.94294545688712,4008.0
2022,ELAZIĞ,21060,22271,-1211,80,-0.7044451379909944,1.2499999999999956,418.0
2023,ELAZIĞ,35924,24456,11468,80,9.810964931974308,70.57929724596393,12679.0
2008,ERZURUM,18999,43585,-24586,80,,,
2009,ERZURUM,24830,33681,-8851,80,-22.723414018584375,30.691089004684446,15735.0
2010,ERZURUM,23294,35711,-12417,80,6.0271369614916415,-6.186065243656868,-3566.0
2011,ERZURUM,27719,33599,-5880,80,-5.914144101257312,18.996308062161926,6537.0
2012,ERZURUM,22551,33234,-10683,80,-1.086341855412365,-18.64425123561456,-4803.0
2013,ERZURUM,23398,39997,-16599,80,20.34964193296023,3.7559310008425273,-5916.0
2014,ERZURUM,27994,45209,-17215,80,13.030977323299254,19.642704504658525,-616.0
2015,ERZURUM,29624,41803,-12179,80,-7.533898117631443,5.822676287775952,5036.0
2016,ERZURUM,26957,36340,-9383,80,-13.06844006411023,-9.002835538752363,2796.0
2017,ERZURUM,26624,37358,-10734,80,2.801320858558065,-1.2353006640204778,-1351.0
2018,ERZURUM,32501,35431,-2930,80,-5.158199047058199,22.074068509615373,7804.0
2019,ERZURUM,26819,40401,-13582,80,14.027264260111206,-17.482538998800035,-10652.0
2020,ERZURUM,20405,30220,-9815,80,-25.1998712903146,-23.915880532458335,3767.0
2021,ERZURUM,28554,36798,-8244,80,21.767041694242216,39.936290124969375,1571.0
2022,ERZURUM,26629,39159,-12530,80,6.416109571172357,-6.741612383553964,-4286.0
2023,ERZURUM,34129,38115,-3986,80,-2.666053780740063,28.164782755642335,8544.0
2008,ERZİNCAN,10977,11976,-999,80,,,
2009,ERZİNCAN,11966,11189,777,80,-6.571476285905142,9.009747654186029,1776.0
2010,ERZİNCAN,14198,12365,1833,80,10.51032263830547,18.65284974093264,1056.0
2011,ERZİNCAN,11523,14218,-2695,80,14.985847149211473,-18.840681786167067,-4528.0
2012,ERZİNCAN,12192,10649,1543,80,-25.10198340132227,5.805779744858119,4238.0
2013,ERZİNCAN,12662,12884,-222,80,20.987886186496386,3.8549868766404094,-1765.0
2014,ERZİNCAN,15450,13641,1809,80,5.875504501707551,22.018638445743164,2031.0
2015,ERZİNCAN,14062,16766,-2704,80,22.908877648266255,-8.983818770226538,-4513.0
2016,ERZİNCAN,12666,12748,-82,80,-23.96516760109746,-9.927464087612003,2622.0
2017,ERZİNCAN,15162,14210,952,80,11.46846564166928,19.706300331596395,1034.0
2018,ERZİNCAN,19727,17511,2216,80,23.23011963406052,30.108165149716392,1264.0
2019,ERZİNCAN,14496,17555,-3059,80,0.2512706298897882,-26.5169564556192,-5275.0
2020,ERZİNCAN,10907,10998,-91,80,-37.35118199943036,-24.75855408388521,2968.0
2021,ERZİNCAN,16049,13564,2485,80,23.33151482087652,47.144035940221876,2576.0
2022,ERZİNCAN,15946,15542,404,80,14.582718961958129,-0.6417845348619888,-2081.0
2023,ERZİNCAN,19786,19054,732,80,22.59683438424913,24.081274300765077,328.0
2008,ESKİŞEHİR,31731,21970,9761,80,,,
2009,ESKİŞEHİR,32346,23225,9121,80,5.712335002275837,1.9381677224165728,-640.0
2010,ESKİŞEHİR,31662,26780,4882,80,15.306781485468246,-2.114635503617135,-4239.0
2011,ESKİŞEHİR,35045,27908,7137,80,4.212098581030621,10.684732486892813,2255.0
2012,ESKİŞEHİR,32363,25299,7064,80,-9.34857388562419,-7.653017548865748,-73.0
2013,ESKİŞEHİR,33893,28329,5564,80,11.976757974623498,4.727621048728481,-1500.0
2014,ESKİŞEHİR,35927,27977,7950,80,-1.2425429771612095,6.001239193933849,2386.0
2015,ESKİŞEHİR,36041,28298,7743,80,1.14737105479501,0.3173101010382151,-207.0
2016,ESKİŞEHİR,36687,25785,10902,80,-8.880486253445474,1.7924030964734605,3159.0
2017,ESKİŞEHİR,38060,27799,10261,80,7.8107426798526225,3.7424700847711767,-641.0
2018,ESKİŞEHİR,35995,32946,3049,80,18.51505449836326,-5.425643720441409,-7212.0
2019,ESKİŞEHİR,36757,29543,7214,80,-10.329023250166935,2.1169606889845705,4165.0
2020,ESKİŞEHİR,25376,25533,-157,80,-13.57343533155062,-30.96280980493511,-7371.0
2021,ESKİŞEHİR,36776,31532,5244,80,23.495084792229658,44.92433795712485,5401.0
2022,ESKİŞEHİR,37278,29766,7512,80,-5.600659647342388,1.3650206656515174,2268.0
2023,ESKİŞEHİR,45072,34020,11052,80,14.29147349324733,20.90777402221149,3540.0
2008,GAZİANTEP,37184,36229,955,80,,,
2009,GAZİANTEP,36075,34125,1950,80,-5.807502277181264,-2.982465576592086,995.0
2010,GAZİANTEP,40380,36327,4053,80,6.4527472527472485,11.933471933471939,2103.0
2011,GAZİANTEP,45991,38634,7357,80,6.350648278140225,13.89549281822684,3304.0
2012,GAZİANTEP,41672,39410,2262,80,2.008593466894437,-9.390967798047445,-5095.0
2013,GAZİANTEP,41978,42291,-313,80,7.310327328089317,0.734306008830865,-2575.0
2014,GAZİANTEP,46438,44415,2023,80,5.022345179825494,10.624612892467479,2336.0
2015,GAZİANTEP,46435,48858,-2423,80,10.003377237419798,-0.006460226538607117,-4446.0
2016,GAZİANTEP,45726,50003,-4277,80,2.3435261369683547,-1.526865510929254,-1854.0
2017,GAZİANTEP,47431,50485,-3054,80,0.9639421634701995,3.7287320124218093,1223.0
2018,GAZİANTEP,44704,62206,-17502,80,23.21679706843618,-5.749404397967572,-14448.0
2019,GAZİANTEP,52268,53517,-1249,80,-13.968105970485167,16.92018611309949,16253.0
2020,GAZİANTEP,42040,41179,861,80,-23.05435655959789,-19.56837835769496,2110.0
2021,GAZİANTEP,50203,57475,-7272,80,39.573569052186784,19.41722169362512,-8133.0
2022,GAZİANTEP,50192,55699,-5507,80,-3.0900391474554145,-0.021911041172839596,1765.0
2023,GAZİANTEP,65524,73835,-8311,80,32.560728199788144,30.546700669429395,-2804.0
2008,GÜMÜŞHANE,9281,9073,208,80,,,
2009,GÜMÜŞHANE,8681,10444,-1763,80,15.110768213380354,-6.4648206012283165,-1971.0
2010,GÜMÜŞHANE,8848,10128,-1280,80,-3.025660666411334,1.9237415044349726,483.0
2011,GÜMÜŞHANE,10426,8988,1438,80,-11.255924170616115,17.834538878842675,2718.0
2012,GÜMÜŞHANE,11166,9001,2165,80,0.14463729417000248,7.097640514099357,727.0
2013,GÜMÜŞHANE,16677,11162,5515,80,24.00844350627709,49.35518538420205,3350.0
2014,GÜMÜŞHANE,18811,16071,2740,80,43.97957355312667,12.79606643880793,-2775.0
2015,GÜMÜŞHANE,20437,17737,2700,80,10.366498662186551,8.64387858168094,-40.0
2016,GÜMÜŞHANE,26681,18343,8338,80,3.416586795963239,30.55242941723344,5638.0
2017,GÜMÜŞHANE,18795,27348,-8553,80,49.092296788965825,-29.55661332034032,-16891.0
2018,GÜMÜŞHANE,30333,22764,7569,80,-16.761737604212378,61.38866719872307,16122.0
2019,GÜMÜŞHANE,16158,25477,-9319,80,11.917940607977506,-46.73128276134902,-16888.0
2020,GÜMÜŞHANE,7151,19116,-11965,80,-24.967617851395374,-55.743285060032186,-2646.0
2021,GÜMÜŞHANE,14114,11611,2503,80,-39.26030550324335,97.37099706334777,14468.0
2022,GÜMÜŞHANE,11496,15580,-4084,80,34.18310223064336,-18.548958480940914,-6587.0
2023,GÜMÜŞHANE,24177,13873,10304,80,-10.956354300385108,110.3079331941545,14388.0
2008,GİRESUN,20089,18539,1550,80,,,
2009,GİRESUN,16970,19567,-2597,80,5.545067155725758,-15.525909701826867,-4147.0
2010,GİRESUN,17474,20514,-3040,80,4.839781264373699,2.9699469652327615,-443.0
2011,GİRESUN,17058,19346,-2288,80,-5.693672613824708,-2.3806798672313167,752.0
2012,GİRESUN,18027,17861,166,80,-7.676005375788275,5.6806190643686305,2454.0
2013,GİRESUN,23453,20170,3283,80,12.927607636750471,30.099295501192657,3117.0
2014,GİRESUN,26857,23620,3237,80,17.104610808130882,14.514134652283284,-46.0
2015,GİRESUN,22308,26942,-4634,80,14.064352243861133,-16.937856052425815,-7871.0
2016,GİRESUN,35376,20284,15092,80,-24.712345037487935,58.579881656804744,19726.0
2017,GİRESUN,25529,34675,-9146,80,70.94754486294616,-27.83525554047942,-24238.0
2018,GİRESUN,40358,25953,14405,80,-25.15356885364095,58.086881585647696,23551.0
2019,GİRESUN,22595,30580,-7985,80,17.828382075289937,-44.013578472669614,-22390.0
2020,GİRESUN,17654,17368,286,80,-43.20470896010464,-21.867669838459836,8271.0
2021,GİRESUN,21392,19575,1817,80,12.70727775218794,21.1736716891356,1531.0
2022,GİRESUN,20947,20130,817,80,2.8352490421456045,-2.0802169035153306,-1000.0
2023,GİRESUN,35227,22520,12707,80,11.872826626924994,68.17205327731895,11890.0
2008,HAKKARİ,7801,6981,820,80,,,
2009,HAKKARİ,4314,7949,-3635,80,13.86620827961611,-44.69939751313934,-4455.0
2010,HAKKARİ,6013,9225,-3212,80,16.052333626871306,39.38340287436255,423.0
2011,HAKKARİ,8775,9133,-358,80,-0.9972899728997286,45.93381007816397,2854.0
2012,HAKKARİ,5622,10137,-4515,80,10.993101938026939,-35.93162393162393,-4157.0
2013,HAKKARİ,8007,10293,-2286,80,1.5389168393015629,42.42262540021344,2229.0
2014,HAKKARİ,7187,10897,-3710,80,5.868065675701928,-10.241039090795557,-1424.0
2015,HAKKARİ,8216,12983,-4767,80,19.142883362393313,14.317517740364538,-1057.0
2016,HAKKARİ,5945,16067,-10122,80,23.754140029269056,-27.641187925998057,-5355.0
2017,HAKKARİ,9997,10380,-383,80,-35.39553121304537,68.15811606391927,9739.0
2018,HAKKARİ,12756,10156,2600,80,-2.157996146435448,27.598279483845147,2983.0
2019,HAKKARİ,6898,12719,-5821,80,25.236313509255616,-45.923486986516146,-8421.0
2020,HAKKARİ,7227,8421,-1194,80,-33.79196477710512,4.769498405334871,4627.0
2021,HAKKARİ,7886,13088,-5202,80,55.42097138107114,9.118583091185828,-4008.0
2022,HAKKARİ,9783,13928,-4145,80,6.4180929095354555,24.055287851889418,1057.0
2023,HAKKARİ,14956,12732,2224,80,-8.587018954623781,52.87744045793723,6369.0
2008,HATAY,29459,32624,-3165,80,,,
2009,HATAY,28547,32296,-3749,80,-1.0053948013732272,-3.095828100071285,-584.0
2010,HATAY,29752,33730,-3978,80,4.440178350260093,4.221109048236249,-229.0
2011,HATAY,29509,37164,-7655,80,10.180847909872526,-0.8167518150040354,-3677.0
2012,HATAY,27260,35139,-7879,80,-5.448821440103324,-7.621403639567593,-224.0
2013,HATAY,29067,39315,-10248,80,11.884231196106887,6.628760088041097,-2369.0
2014,HATAY,32678,39181,-6503,80,-0.34083683072618776,12.423022671758343,3745.0
2015,HATAY,32868,41519,-8651,80,5.967177968913506,0.5814309321255928,-2148.0
2016,HATAY,34195,37627,-3432,80,-9.374021532310506,4.037361567482045,5219.0
2017,HATAY,33745,40623,-6878,80,7.962367448906371,-1.3159818686942493,-3446.0
2018,HATAY,36499,42655,-6156,80,5.002092410703307,8.161209068010077,722.0
2019,HATAY,35244,42067,-6823,80,-1.3785019341226112,-3.438450368503243,-667.0
2020,HATAY,35160,29265,5895,80,-30.432405448451284,-0.23833844058562814,12718.0
2021,HATAY,35929,49001,-13072,80,67.43892021185715,2.187144482366321,-18967.0
2022,HATAY,39530,47597,-8067,80,-2.8652476480071853,10.022544462690309,5005.0
2023,HATAY,37068,164247,-127179,80,245.0784713322268,-6.228181128257015,-119112.0
2008,ISPARTA,17997,16800,1197,80,,,
2009,ISPARTA,18633,15822,2811,80,-5.821428571428566,3.53392232038674,1614.0
2010,ISPARTA,15017,18255,-3238,80,15.377322715206665,-19.40642945312081,-6049.0
2011,ISPARTA,15325,18269,-2944,80,0.07669131744727498,2.051008856629144,294.0
2012,ISPARTA,19731,14330,5401,80,-21.561114456182608,28.750407830342574,8345.0
2013,ISPARTA,18730,19807,-1077,80,38.2205163991626,-5.07323501089656,-6478.0
2014,ISPARTA,17966,19930,-1964,80,0.6209925783813741,-4.0790176187933795,-887.0
2015,ISPARTA,19042,18659,383,80,-6.377320622177618,5.9890905042858655,2347.0
2016,ISPARTA,19899,17240,2659,80,-7.604909159118922,4.500577670412764,2276.0
2017,ISPARTA,18222,18818,-596,80,9.153132250580054,-8.427559173827825,-3255.0
2018,ISPARTA,28789,19584,9205,80,4.070570730151979,57.99034134562617,9801.0
2019,ISPARTA,19555,20052,-497,80,2.389705882352944,-32.07475077286463,-9702.0
2020,ISPARTA,12879,17905,-5026,80,-10.707161380410934,-34.1396062388136,-4529.0
2021,ISPARTA,22632,19998,2634,80,11.689472214465235,75.72792918704869,7660.0
2022,ISPARTA,20948,20653,295,80,3.2753275327532805,-7.440791799222335,-2339.0
2023,ISPARTA,25149,21847,3302,80,5.781242434513145,20.05442046973458,3007.0
2008,IĞDIR,5559,9356,-3797,80,,,
2009,IĞDIR,5179,7986,-2807,80,-14.643009833262077,-6.8357618276668415,990.0
2010,IĞDIR,6667,8353,-1686,80,4.5955421988479905,28.731415331145005,1121.0
2011,IĞDIR,6915,8579,-1664,80,2.705614749191909,3.719814009299527,22.0
2012,IĞDIR,6429,8632,-2203,80,0.617787620934851,-7.02819956616052,-539.0
2013,IĞDIR,6882,9779,-2897,80,13.287766450417049,7.0461969202053165,-694.0
2014,IĞDIR,7407,9453,-2046,80,-3.333674199815928,7.628596338273752,851.0
2015,IĞDIR,7321,10589,-3268,80,12.017348989738696,-1.1610638585122235,-1222.0
2016,IĞDIR,6721,9368,-2647,80,-11.530833884219472,-8.19560169375768,621.0
2017,IĞDIR,7775,9728,-1953,80,3.8428693424423566,15.682190150275254,694.0
2018,IĞDIR,9225,10122,-897,80,4.0501644736842035,18.64951768488745,1056.0
2019,IĞDIR,8650,9777,-1127,80,-3.4084173088322456,-6.233062330623307,-230.0
2020,IĞDIR,7452,7266,186,80,-25.682724762196997,-13.849710982658959,1313.0
2021,IĞDIR,7563,10173,-2610,80,40.008257638315435,1.4895330112721483,-2796.0
2022,IĞDIR,9827,11673,-1846,80,14.74491300501326,29.935210895147435,764.0
2023,IĞDIR,12781,10830,1951,80,-7.2217938833204816,30.06003866897324,3797.0
2008,KAHRAMANMARAŞ,26142,25574,568,80,,,
2009,KAHRAMANMARAŞ,18521,26934,-8413,80,5.317900993196223,-29.152321934052484,-8981.0
2010,KAHRAMANMARAŞ,21182,28592,-7410,80,6.155788223063796,14.367474758382382,1003.0
2011,KAHRAMANMARAŞ,21716,31005,-9289,80,8.43942361499721,2.5210084033613356,-1879.0
2012,KAHRAMANMARAŞ,19908,29467,-9559,80,-4.960490243509108,-8.325658500644684,-270.0
2013,KAHRAMANMARAŞ,24560,29322,-4762,80,-0.49207588149455805,23.36749045609805,4797.0
2014,KAHRAMANMARAŞ,27619,30903,-3284,80,5.391855944342128,12.455211726384373,1478.0
2015,KAHRAMANMARAŞ,26856,32272,-5416,80,4.42999061579783,-2.7625909699844353,-2132.0
2016,KAHRAMANMARAŞ,27307,28971,-1664,80,-10.228681209717404,1.6793267798629774,3752.0
2017,KAHRAMANMARAŞ,26874,30314,-3440,80,4.635670152911531,-1.5856740030028904,-1776.0
2018,KAHRAMANMARAŞ,33619,33661,-42,80,11.041103120670325,25.09860832030959,3398.0
2019,KAHRAMANMARAŞ,27676,36700,-9024,80,9.028252280086747,-17.677503792498296,-8982.0
2020,KAHRAMANMARAŞ,25056,23696,1360,80,-35.43324250681199,-9.466685937274178,10384.0
2021,KAHRAMANMARAŞ,27246,35647,-8401,80,50.434672518568526,8.740421455938696,-9761.0
2022,KAHRAMANMARAŞ,29319,34501,-5182,80,-3.2148567901927216,7.608456287161425,3219.0
2023,KAHRAMANMARAŞ,31582,82119,-50537,80,138.01918784962757,7.718544288686524,-45355.0
2008,KARABÜK,8383,8489,-106,80,,,
2009,KARABÜK,8511,9242,-731,80,8.870302744728464,1.526899677919591,-625.0
2010,KARABÜK,9036,8906,130,80,-3.6355767149967577,6.168487839266823,861.0
2011,KARABÜK,8239,9066,-827,80,1.7965416573096693,-8.820274457724652,-957.0
2012,KARABÜK,13510,8444,5066,80,-6.860798588131479,63.976210705182666,5893.0
2013,KARABÜK,13652,11676,1976,80,38.275698720985304,1.0510732790525612,-3090.0
2014,KARABÜK,13438,13195,243,80,13.009592326139096,-1.5675358921769744,-1733.0
2015,KARABÜK,17017,12567,4450,80,-4.759378552481996,26.63342759339187,4207.0
2016,KARABÜK,16719,13416,3303,80,6.755788971114818,-1.751189986484103,-1147.0
2017,KARABÜK,14740,14399,341,80,7.327072152653558,-11.836832346432203,-2962.0
2018,KARABÜK,18384,17433,951,80,21.070907701923748,24.721845318860236,610.0
2019,KARABÜK,14571,16485,-1914,80,-5.437962484942349,-20.740861618798956,-2865.0
2020,KARABÜK,8148,12750,-4602,80,-22.65696087352138,-44.08070825612518,-2688.0
2021,KARABÜK,16168,11598,4570,80,-9.035294117647064,98.42906234658813,9172.0
2022,KARABÜK,13801,12987,814,80,11.976202793585111,-14.640029688273138,-3756.0
2023,KARABÜK,17977,14615,3362,80,12.535612535612529,30.258676907470484,2548.0
2008,KARAMAN,8904,8145,759,80,,,
2009,KARAMAN,7853,8424,-571,80,3.4254143646408775,-11.803683737645997,-1330.0
2010,KARAMAN,7478,8927,-1449,80,5.971035137701808,-4.7752451292499725,-878.0
2011,KARAMAN,7593,9365,-1772,80,4.906463537582617,1.5378443434073352,-323.0
2012,KARAMAN,8191,8066,125,80,-13.870795515216228,7.875674963782431,1897.0
2013,KARAMAN,8747,9445,-698,80,17.096454252417548,6.7879379807105344,-823.0
2014,KARAMAN,8673,9788,-1115,80,3.631551085230278,-0.8460043443466292,-417.0
2015,KARAMAN,9195,9865,-670,80,0.7866775643645241,6.018678657903842,445.0
2016,KARAMAN,9519,9813,-294,80,-0.5271160669031882,3.523654159869505,376.0
2017,KARAMAN,8581,10340,-1759,80,5.370426984612253,-9.853976258010299,-1465.0
2018,KARAMAN,12777,10448,2329,80,1.0444874274661453,48.89872975177718,4088.0
2019,KARAMAN,10318,11075,-757,80,6.001148545176105,-19.245519292478676,-3086.0
2020,KARAMAN,8074,8304,-230,80,-25.02031602708804,-21.74840085287847,527.0
2021,KARAMAN,12420,10885,1535,80,31.081406551059732,53.827099331186524,1765.0
2022,KARAMAN,11387,10969,418,80,0.7717041800643143,-8.317230273752008,-1117.0
2023,KARAMAN,15156,11829,3327,80,7.840277144680474,33.09914815140071,2909.0
2008,KARS,8855,17726,-8871,80,,,
2009,KARS,9028,15660,-6632,80,-11.655195757644144,1.953698475437604,2239.0
2010,KARS,9906,16657,-6751,80,6.366538952745859,9.725299069561366,-119.0
2011,KARS,10654,16376,-5722,80,-1.6869784474995542,7.550979204522501,1029.0
2012,KARS,9706,16185,-6479,80,-1.1663409868099661,-8.898066453914023,-757.0
2013,KARS,11046,18072,-7026,80,11.658943466172378,13.805893261899849,-547.0
2014,KARS,10280,20020,-9740,80,10.779105799026123,-6.934636972659791,-2714.0
2015,KARS,11328,19809,-8481,80,-1.0539460539460532,10.194552529182888,1259.0
2016,KARS,10209,16590,-6381,80,-16.250189307890352,-9.878177966101697,2100.0
2017,KARS,11588,17119,-5531,80,3.1886678722121697,13.507689293760405,850.0
2018,KARS,14441,16620,-2179,80,-2.9148898884280627,24.62029685881948,3352.0
2019,KARS,11132,16421,-5289,80,-1.1973525872442825,-22.913925628419086,-3110.0
2020,KARS,8168,12910,-4742,80,-21.38115827294318,-26.62594322673374,547.0
2021,KARS,11259,16471,-5212,80,27.58326878388846,37.84280117531831,-470.0
2022,KARS,11568,18787,-7219,80,14.061077044502458,2.744471089794831,-2007.0
2023,KARS,15376,16382,-1006,80,-12.80140522701868,32.91839557399723,6213.0
2008,KASTAMONU,14775,14003,772,80,,,
2009,KASTAMONU,13047,14570,-1523,80,4.049132328786698,-11.69543147208122,-2295.0
2010,KASTAMONU,13811,15422,-1611,80,5.8476321207961535,5.855752280217685,-88.0
2011,KASTAMONU,15023,15482,-459,80,0.38905459732849756,8.775613641300417,1152.0
2012,KASTAMONU,14340,13933,407,80,-10.005167291047668,-4.546362244558344,866.0
2013,KASTAMONU,19911,15658,4253,80,12.380678963611569,38.84937238493724,3846.0
2014,KASTAMONU,17539,18163,-624,80,15.998211776727555,-11.913012907438103,-4877.0
2015,KASTAMONU,21601,18092,3509,80,-0.3909045862467653,23.159815268829465,4133.0
